timeStampNs,gameTime,posX,posY,posZ,rotX,rotY,rotZ,
32201300,0.0000,-2.4270,0.0000,-0.4420,0.0000,0.0000,0.0000,
930374200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
952185600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1004745100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1016044600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1029674500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1043257300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1057588900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1071268400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1084505300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1099118100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1112803600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1126526600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1140944800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1153564800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1168627200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1182134600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1195319600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1209663300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1223968900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1238134800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1250958500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1265117700,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1279710100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1294077600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1307539700,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1321423100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1335140200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1349382000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1363152000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1376245100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1390662100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1404819900,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
